name,position,club,minutes,appearances,starts,goals,assists,clean_sheets,rating,form,xg,xa,yellow_cards,red_cards,bonus,bps,ict_index,chance_playing,fixture_difficulty,home,selected_by_percent,team_form_points,team_attack_form,team_defence_form,opponent_strength,rest_days,price,future_points,GW,kickoff_time
Jeremy Monga,MID,Leicester,45.0,5.0,0.0,0.0,0.0,0.0,6.211111111111111,0.8,0.15,0.0,0.0,0.0,0.0,19.0,0.58,0.8599999999999999,3.0,1.0,34.19597245501618,1.5,1.35,1.35,0.5,7.0,4.5,1,37,2025-05-18T14:00:00Z
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,50.149798304043024,1.5,1.35,1.35,0.5,7.0,4.5,0,37,2025-05-20T19:00:00Z
Jhon Durán,FWD,Aston Villa,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,76.10753023985534,1.5,1.35,1.35,0.5,7.0,5.7,0,37,2025-05-16T18:30:00Z
Joe Aribo,MID,Southampton,45.0,5.0,0.0,0.0,0.0,0.0,6.111111111111111,0.2,0.0,0.01,0.0,0.0,0.0,10.0,0.36,0.43999999999999995,3.0,0.0,55.67456915915078,1.5,1.35,1.35,0.5,7.0,4.9,1,37,2025-05-18T11:00:00Z
Joe Gauci,GK,Aston Villa,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,68.96467554144903,1.5,1.35,1.35,0.5,7.0,4.0,0,37,2025-05-16T18:30:00Z
Joe Gomez,DEF,Liverpool,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,67.09550730839301,1.5,1.35,1.35,0.5,7.0,4.7,0,37,2025-05-19T19:00:00Z
Joe Knight,MID,Brighton,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,37.55280669013163,1.5,1.35,1.35,0.5,7.0,4.5,0,37,2025-05-19T19:00:00Z
Joe Lumley,GK,Southampton,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,67.51576178312068,1.5,1.35,1.35,0.5,7.0,4.0,0,37,2025-05-18T11:00:00Z
Joe White,MID,Newcastle,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,59.71126468488763,1.5,1.35,1.35,0.5,7.0,4.5,0,37,2025-05-18T15:30:00Z
Joel Ward,DEF,Crystal Palace,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,56.709962001962865,1.5,1.35,1.35,0.5,7.0,4.3,0,37,2025-05-20T19:00:00Z
John Ruddy,GK,Newcastle,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,64.89513756323612,1.5,1.35,1.35,0.5,7.0,3.9,0,37,2025-05-18T15:30:00Z
John Stones,DEF,Man City,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,73.2212118307772,1.5,1.35,1.35,0.5,7.0,5.3,0,37,2025-05-20T19:00:00Z
Jonathan Panzo,DEF,Nott'm Forest,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,27.965500638992907,1.5,1.35,1.35,0.5,7.0,4.0,0,37,2025-05-18T13:15:00Z
Jonny Evans,DEF,Man Utd,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,57.11992918411355,1.5,1.35,1.35,0.5,7.0,4.4,0,37,2025-05-16T19:15:00Z
Jordan Pickford,GK,Everton,450.0,5.0,5.0,0.0,0.0,1.0,6.177777777777778,3.8,0.0,0.01,1.0,0.0,2.0,80.0,3.4,1.0,3.0,1.0,90.93537657645724,1.5,1.35,1.35,0.5,7.0,5.1,6,37,2025-05-18T11:00:00Z
Jorge Luiz Frello Filho,MID,Arsenal,90.0,5.0,1.0,0.0,0.0,0.0,6.122222222222222,0.4,0.02,0.05999999999999999,0.0,0.0,0.0,11.0,0.33999999999999997,0.43999999999999995,3.0,1.0,63.223675585420814,1.5,1.35,1.35,0.5,7.0,4.6,1,37,2025-05-18T15:30:00Z
Josh Bowler,MID,Nott'm Forest,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,47.183203156244666,1.5,1.35,1.35,0.5,7.0,4.5,0,37,2025-05-18T13:15:00Z
Josh Dasilva,MID,Brentford,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,39.104141834070056,1.5,1.35,1.35,0.5,7.0,4.8,0,37,2025-05-18T14:00:00Z
Josh King,MID,Fulham,7.0,5.0,0.0,0.0,0.0,0.0,6.033333333333333,0.2,0.05,0.01,0.0,0.0,0.0,3.0,0.24,0.43999999999999995,3.0,0.0,57.46366365987564,1.5,1.35,1.35,0.5,7.0,4.4,1,37,2025-05-18T14:00:00Z
Josh Wilson-Esbrand,DEF,Man City,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,46.405143946057414,1.5,1.35,1.35,0.5,7.0,4.0,0,37,2025-05-20T19:00:00Z
José Malheiro de Sá,GK,Wolves,360.0,5.0,4.0,0.0,0.0,1.0,6.122222222222222,3.2,0.0,0.0,0.0,0.0,1.0,44.0,1.3199999999999998,0.8599999999999999,3.0,0.0,79.8141964581414,1.5,1.35,1.35,0.5,7.0,4.4,0,37,2025-05-20T19:00:00Z
João Cavaco Cancelo,DEF,Man City,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,62.81788443251099,1.5,1.35,1.35,0.5,7.0,5.3,0,37,2025-05-20T19:00:00Z
João Neves Virgínia,GK,Everton,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,71.34329867362909,1.5,1.35,1.35,0.5,7.0,3.8,0,37,2025-05-18T11:00:00Z
João Pedro Junqueira de Jesus,FWD,Brighton,150.0,5.0,2.0,2.0,0.0,0.0,6.44,2.4,1.75,0.44,0.0,1.0,3.0,66.0,4.319999999999999,0.58,3.0,1.0,86.7402256401171,1.5,1.35,1.35,0.5,7.0,5.5,0,37,2025-05-19T19:00:00Z
João Victor Gomes da Silva,MID,Wolves,411.0,5.0,5.0,0.0,0.0,2.0,6.155717761557177,2.2,0.19,0.1,0.0,0.0,0.0,64.0,2.22,1.0,3.0,0.0,63.940966844178305,1.5,1.35,1.35,0.5,7.0,4.9,1,37,2025-05-20T19:00:00Z
Joël Veltman,DEF,Brighton,21.0,5.0,0.0,0.0,0.0,0.0,6.0,0.2,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.43999999999999995,3.0,1.0,73.8844369555335,1.5,1.35,1.35,0.5,7.0,4.3,0,37,2025-05-19T19:00:00Z
Joško Gvardiol,DEF,Man City,450.0,5.0,5.0,0.0,0.0,3.0,6.222222222222222,4.4,0.21000000000000002,0.18,1.0,0.0,2.0,100.0,3.3,1.0,3.0,1.0,95.96851727902433,1.5,1.35,1.35,0.5,7.0,6.5,2,37,2025-05-20T19:00:00Z
Juan Larios López,DEF,Southampton,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,55.884138919555426,1.5,1.35,1.35,0.5,7.0,3.9,0,37,2025-05-18T11:00:00Z
Julian Eyestone,GK,Brentford,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,41.323591535485626,1.5,1.35,1.35,0.5,7.0,4.0,0,37,2025-05-18T14:00:00Z
Julio Enciso,MID,Ipswich,370.0,5.0,5.0,2.0,1.0,0.0,6.248648648648649,5.4,0.87,0.39,0.0,0.0,5.0,92.0,5.220000000000001,1.0,3.0,0.0,64.86370645446,1.5,1.35,1.35,0.5,7.0,5.4,2,37,2025-05-18T14:00:00Z
Julián Araujo Zúñiga,DEF,Bournemouth,72.0,5.0,1.0,0.0,0.0,0.0,6.1,0.8,0.0,0.01,0.0,0.0,0.0,9.0,0.25999999999999995,0.72,3.0,0.0,60.062909599692894,1.5,1.35,1.35,0.5,7.0,4.3,0,37,2025-05-20T19:00:00Z
Jurriën Timber,DEF,Arsenal,111.0,5.0,1.0,0.0,1.0,0.0,6.135135135135135,1.0,0.0,0.07000000000000006,0.0,0.0,0.0,15.0,0.8200000000000003,0.58,3.0,1.0,83.78422283966934,1.5,1.35,1.35,0.5,7.0,5.6,0,37,2025-05-18T15:30:00Z
Justin Kluivert,MID,Bournemouth,270.0,5.0,3.0,0.0,0.0,2.0,6.088888888888889,1.4,0.16,0.29000000000000004,2.0,0.0,0.0,24.0,1.72,0.8599999999999999,3.0,0.0,87.86122015417804,1.5,1.35,1.35,0.5,7.0,6.0,1,37,2025-05-20T19:00:00Z
Jørgen Strand Larsen,FWD,Wolves,249.0,5.0,3.0,2.0,0.0,2.0,6.2489959839357425,3.0,2.2199999999999998,0.04,0.0,0.0,0.0,62.0,3.5799999999999996,0.8599999999999999,3.0,0.0,79.87354419085918,1.5,1.35,1.35,0.5,7.0,5.2,11,37,2025-05-20T19:00:00Z
Kaden Rodney,MID,Crystal Palace,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,49.524926739893274,1.5,1.35,1.35,0.5,7.0,4.5,0,37,2025-05-20T19:00:00Z
Kaelan Casey,DEF,West Ham,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,61.33426812523406,1.5,1.35,1.35,0.5,7.0,4.0,0,37,2025-05-18T13:15:00Z
Kai Havertz,FWD,Arsenal,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,84.11840257786413,1.5,1.35,1.35,0.5,7.0,7.7,0,37,2025-05-18T15:30:00Z
Karl Hein,GK,Arsenal,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,49.627697988528155,1.5,1.35,1.35,0.5,7.0,4.0,0,37,2025-05-18T15:30:00Z
Kasey McAteer,MID,Leicester,294.0,5.0,3.0,0.0,0.0,1.0,6.091836734693878,1.4,0.27,0.17,1.0,0.0,0.0,27.0,3.44,0.8599999999999999,3.0,1.0,52.670488356770505,1.5,1.35,1.35,0.5,7.0,4.7,7,37,2025-05-18T14:00:00Z
Keane Lewis-Potter,MID,Brentford,380.0,5.0,5.0,0.0,1.0,1.0,6.155263157894737,2.4,0.0,0.38,1.0,0.0,0.0,59.0,2.4,1.0,3.0,1.0,58.16452034548645,1.5,1.35,1.35,0.5,7.0,5.0,1,37,2025-05-18T14:00:00Z
Kevin De Bruyne,MID,Man City,436.0,5.0,5.0,2.0,1.0,3.0,6.3004587155963305,6.2,1.52,1.8800000000000001,0.0,0.0,5.0,131.0,10.22,1.0,3.0,1.0,89.81067624455073,1.5,1.35,1.35,0.5,7.0,9.6,3,37,2025-05-20T19:00:00Z
Kevin Schade,MID,Brentford,385.0,5.0,5.0,4.0,0.0,2.0,6.306493506493506,7.2,2.36,0.25,1.0,0.0,5.0,118.0,8.559999999999999,1.0,3.0,1.0,81.08344231771393,1.5,1.35,1.35,0.5,7.0,5.2,2,37,2025-05-18T14:00:00Z
Kieran Tierney,DEF,Arsenal,94.0,5.0,1.0,0.0,0.0,1.0,6.372340425531915,1.8,0.0,0.02,0.0,0.0,0.0,35.0,0.6599999999999999,0.8599999999999999,3.0,1.0,57.84048457095615,1.5,1.35,1.35,0.5,7.0,4.3,1,37,2025-05-18T15:30:00Z
Kieran Trippier,DEF,Newcastle,333.0,5.0,4.0,0.0,3.0,2.0,6.2792792792792795,5.4,0.0,0.64,0.0,0.0,4.0,93.0,5.14,0.8599999999999999,3.0,0.0,83.21597178395595,1.5,1.35,1.35,0.5,7.0,5.7,0,37,2025-05-18T15:30:00Z
Kiernan Dewsbury-Hall,MID,Chelsea,1.0,5.0,0.0,0.0,0.0,0.0,6.033333333333333,0.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.43999999999999995,3.0,1.0,59.39571317279126,1.5,1.35,1.35,0.5,7.0,5.5,0,37,2025-05-16T19:15:00Z
Kim Ji-soo,DEF,Brentford,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,65.67541965913195,1.5,1.35,1.35,0.5,7.0,3.9,0,37,2025-05-18T14:00:00Z
Kobbie Mainoo,MID,Man Utd,310.0,5.0,4.0,0.0,0.0,0.0,6.103225806451613,1.6,0.24000000000000002,0.13,0.0,0.0,0.0,32.0,2.02,1.0,3.0,0.0,76.64912601797398,1.5,1.35,1.35,0.5,7.0,5.2,1,37,2025-05-16T19:15:00Z
Konstantinos Tsimikas,DEF,Liverpool,230.0,5.0,3.0,0.0,0.0,1.0,6.243478260869566,2.0,0.27,1.2000000000000002,0.0,0.0,2.0,56.0,4.14,0.72,3.0,0.0,63.201051240879714,1.5,1.35,1.35,0.5,7.0,4.6,1,37,2025-05-19T19:00:00Z
Kurt Zouma,DEF,West Ham,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,60.20545504675625,1.5,1.35,1.35,0.5,7.0,4.4,0,37,2025-05-18T13:15:00Z
Kyle Walker,DEF,Man City,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,79.04189603344575,1.5,1.35,1.35,0.5,7.0,5.1,0,37,2025-05-20T19:00:00Z
Lamare Bogarde,DEF,Aston Villa,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,64.31318494254685,1.5,1.35,1.35,0.5,7.0,3.9,0,37,2025-05-16T18:30:00Z
Leander Dendoncker,MID,Aston Villa,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,62.18377483933306,1.5,1.35,1.35,0.5,7.0,4.5,0,37,2025-05-16T18:30:00Z
Leandro Trossard,MID,Arsenal,430.0,5.0,5.0,3.0,1.0,1.0,6.293023255813954,7.0,1.6099999999999999,0.93,0.0,0.0,6.0,126.0,7.8,1.0,3.0,1.0,81.26134117300504,1.5,1.35,1.35,0.5,7.0,6.8,3,37,2025-05-18T15:30:00Z
Leif Davis,DEF,Ipswich,92.0,5.0,2.0,0.0,0.0,0.0,6.0,-0.4,0.0,0.0,0.0,1.0,0.0,-19.0,0.4,0.58,3.0,0.0,72.35211574474077,1.5,1.35,1.35,0.5,7.0,4.2,1,37,2025-05-18T14:00:00Z
Leny Yoro,DEF,Man Utd,288.0,5.0,3.0,0.0,0.0,0.0,6.052083333333333,0.6,0.0,0.05,1.0,0.0,0.0,15.0,1.72,1.0,3.0,0.0,63.39429993210955,1.5,1.35,1.35,0.5,7.0,4.3,0,37,2025-05-16T19:15:00Z
Leon Bailey,MID,Aston Villa,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,71.3996127239062,1.5,1.35,1.35,0.5,7.0,6.2,1,37,2025-05-16T18:30:00Z
Leon Chiwome,FWD,Wolves,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,73.8077150594559,1.5,1.35,1.35,0.5,7.0,4.4,0,37,2025-05-20T19:00:00Z
Lesley Ugochukwu,MID,Southampton,393.0,5.0,5.0,1.0,0.0,0.0,6.1603053435114505,3.0,0.13,0.05,2.0,0.0,3.0,63.0,2.82,1.0,3.0,0.0,66.07876538752636,1.5,1.35,1.35,0.5,7.0,4.4,0,37,2025-05-18T11:00:00Z
Levi Colwill,DEF,Chelsea,450.0,5.0,5.0,0.0,0.0,1.0,6.12,2.0,0.6,0.09,2.0,0.0,0.0,54.0,3.2600000000000002,1.0,3.0,1.0,78.88184161667265,1.5,1.35,1.35,0.5,7.0,4.4,6,37,2025-05-16T19:15:00Z
Lewis Cook,MID,Bournemouth,333.0,5.0,3.0,0.0,0.0,1.0,6.111111111111111,1.6,0.07,0.12,1.0,0.0,0.0,37.0,2.24,1.0,3.0,0.0,61.217964030640736,1.5,1.35,1.35,0.5,7.0,5.0,-1,37,2025-05-20T19:00:00Z
Lisandro Martínez,DEF,Man Utd,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,78.25250655471933,1.5,1.35,1.35,0.5,7.0,4.3,0,37,2025-05-16T19:15:00Z
Luca Williams-Barnett,MID,Spurs,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,37.89225415805902,1.5,1.35,1.35,0.5,7.0,4.5,0,37,2025-05-16T18:30:00Z
Lucas Bergström,GK,Chelsea,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,64.20072627016495,1.5,1.35,1.35,0.5,7.0,3.9,0,37,2025-05-16T19:15:00Z
Lucas Bergvall,MID,Spurs,134.0,5.0,1.0,0.0,0.0,0.0,6.08955223880597,0.8,0.0,0.060000000000000005,0.0,0.0,0.0,12.0,0.8600000000000001,0.72,3.0,0.0,71.87689317220986,1.5,1.35,1.35,0.5,7.0,4.4,0,37,2025-05-16T18:30:00Z
Lucas Digne,DEF,Aston Villa,199.0,5.0,2.0,0.0,0.0,1.0,6.1959798994974875,1.6,0.0,0.30000000000000004,1.0,0.0,1.0,39.0,1.44,0.72,3.0,1.0,84.22364585343085,1.5,1.35,1.35,0.5,7.0,4.4,0,37,2025-05-16T18:30:00Z
Luis Guilherme Lira dos Santos,MID,West Ham,27.0,5.0,0.0,0.0,0.0,0.0,6.111111111111111,0.4,0.15,0.0,0.0,0.0,0.0,10.0,0.5,0.58,3.0,1.0,49.71054998173939,1.5,1.35,1.35,0.5,7.0,4.6,1,37,2025-05-18T13:15:00Z
Luke Cundle,MID,Wolves,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,60.935991824833444,1.5,1.35,1.35,0.5,7.0,4.5,0,37,2025-05-20T19:00:00Z
Luke Shaw,DEF,Man Utd,198.0,5.0,3.0,0.0,0.0,0.0,6.05050505050505,0.2,0.03,0.76,1.0,0.0,0.0,10.0,2.12,0.8599999999999999,3.0,0.0,62.15265621188748,1.5,1.35,1.35,0.5,7.0,4.9,2,37,2025-05-16T19:15:00Z
Luke Thomas,DEF,Leicester,406.0,5.0,5.0,0.0,0.0,1.0,6.115763546798029,2.0,0.32,0.30000000000000004,1.0,0.0,0.0,47.0,3.4200000000000004,1.0,3.0,1.0,75.34473886110774,1.5,1.35,1.35,0.5,7.0,3.9,6,37,2025-05-18T14:00:00Z
Mads Hermansen,GK,Leicester,270.0,5.0,3.0,0.0,0.0,0.0,6.118518518518519,1.2,0.0,0.0,1.0,0.0,0.0,32.0,2.04,0.72,3.0,1.0,67.03035454110038,1.5,1.35,1.35,0.5,7.0,4.4,0,37,2025-05-18T14:00:00Z
Mads Roerslev Rasmussen,DEF,Brentford,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,55.91314963436436,1.5,1.35,1.35,0.5,7.0,4.3,0,37,2025-05-18T14:00:00Z
Malang Sarr,DEF,Chelsea,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,35.0071958552007,1.5,1.35,1.35,0.5,7.0,4.5,0,37,2025-05-16T19:15:00Z
Malcolm Ebiowei,MID,Crystal Palace,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,34.40881483168639,1.5,1.35,1.35,0.5,7.0,4.5,0,37,2025-05-20T19:00:00Z
Malo Gusto,DEF,Chelsea,115.0,5.0,0.0,0.0,0.0,0.0,6.28695652173913,0.8,0.020000000000000052,0.35,0.0,0.0,0.0,33.0,2.5,0.8599999999999999,3.0,1.0,75.26245964489716,1.5,1.35,1.35,0.5,7.0,4.9,1,37,2025-05-16T19:15:00Z
Manuel Ugarte,MID,Man Utd,321.0,5.0,4.0,0.0,2.0,0.0,6.258566978193146,2.2,0.25000000000000006,0.09,2.0,0.0,0.0,83.0,3.3200000000000003,1.0,3.0,0.0,59.28026828692813,1.5,1.35,1.35,0.5,7.0,4.9,0,37,2025-05-16T19:15:00Z
Marc Cucurella Saseta,DEF,Chelsea,450.0,5.0,5.0,0.0,0.0,1.0,6.14,2.2,0.5,0.37,1.0,0.0,0.0,63.0,4.9,1.0,3.0,1.0,88.15568802082781,1.5,1.35,1.35,0.5,7.0,5.4,15,37,2025-05-16T19:15:00Z
Marc Guiu Paz,FWD,Chelsea,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,68.13005772381659,1.5,1.35,1.35,0.5,7.0,4.7,0,37,2025-05-16T19:15:00Z
Marc Guéhi,DEF,Crystal Palace,450.0,5.0,5.0,0.0,0.0,2.0,6.133333333333334,2.8,0.26,0.7899999999999999,0.0,0.0,1.0,60.0,4.58,1.0,3.0,1.0,84.67352675882755,1.5,1.35,1.35,0.5,7.0,4.7,0,37,2025-05-20T19:00:00Z
Marco Alexandre Saraiva da Silva,AM,Fulham,0.0,5.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,42.53743413874772,1.5,1.35,1.35,0.5,7.0,1.1,9,37,2025-05-18T14:00:00Z
Marco Asensio,MID,Aston Villa,303.0,5.0,4.0,0.0,1.0,2.0,6.099009900990099,1.6,2.1399999999999997,0.7899999999999999,1.0,0.0,0.0,30.0,4.3,1.0,3.0,1.0,79.35624425339282,1.5,1.35,1.35,0.5,7.0,6.1,3,37,2025-05-16T18:30:00Z
Marcus Rashford,MID,Aston Villa,147.0,5.0,2.0,1.0,0.0,1.0,6.285714285714286,2.4,1.61,0.18,0.0,0.0,1.0,42.0,3.960000000000001,0.72,3.0,1.0,81.82460080398445,1.5,1.35,1.35,0.5,7.0,6.6,0,37,2025-05-16T18:30:00Z
Marcus Tavernier,MID,Bournemouth,252.0,5.0,2.0,0.0,1.0,0.0,6.150793650793651,2.0,0.15000000000000002,0.4,0.0,0.0,0.0,38.0,1.6199999999999999,1.0,3.0,0.0,63.31755571918995,1.5,1.35,1.35,0.5,7.0,5.4,1,37,2025-05-20T19:00:00Z
Mario Lemina,MID,Wolves,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,60.31281456733627,1.5,1.35,1.35,0.5,7.0,4.8,0,37,2025-05-20T19:00:00Z
Mark Flekken,GK,Brentford,450.0,5.0,5.0,0.0,1.0,2.0,6.193333333333333,5.2,0.0,0.01,0.0,0.0,5.0,87.0,3.12,1.0,3.0,1.0,87.67341294483406,1.5,1.35,1.35,0.5,7.0,4.5,2,37,2025-05-18T14:00:00Z
Mark O’Mahony,FWD,Brighton,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,62.55510699191965,1.5,1.35,1.35,0.5,7.0,4.5,0,37,2025-05-19T19:00:00Z
Mark Travers,GK,Bournemouth,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,59.32343839553206,1.5,1.35,1.35,0.5,7.0,4.4,0,37,2025-05-20T19:00:00Z
Martial Godo,MID,Fulham,7.0,5.0,0.0,0.0,0.0,0.0,6.033333333333333,0.2,0.0,0.07,0.0,0.0,0.0,3.0,0.44000000000000006,0.43999999999999995,3.0,0.0,52.403784792572516,1.5,1.35,1.35,0.5,7.0,4.4,0,37,2025-05-18T14:00:00Z
Martin Dúbravka,GK,Newcastle,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,75.00345621361716,1.5,1.35,1.35,0.5,7.0,4.0,0,37,2025-05-18T15:30:00Z
Martin Sherif,FWD,Everton,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,57.99390689720265,1.5,1.35,1.35,0.5,7.0,4.5,0,37,2025-05-18T11:00:00Z
Martin Ødegaard,MID,Arsenal,383.0,5.0,4.0,0.0,4.0,1.0,6.281984334203655,4.8,0.49,1.1400000000000001,1.0,0.0,3.0,108.0,7.74,1.0,3.0,1.0,83.35838679237926,1.5,1.35,1.35,0.5,7.0,8.2,6,37,2025-05-18T15:30:00Z
Mason Holgate,DEF,Everton,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,60.67115301378735,1.5,1.35,1.35,0.5,7.0,4.0,0,37,2025-05-18T11:00:00Z
Matai Akinmboni,DEF,Bournemouth,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,46.66669650885599,1.5,1.35,1.35,0.5,7.0,4.0,0,37,2025-05-20T19:00:00Z
Mateo Kovačić,MID,Man City,361.0,5.0,4.0,2.0,0.0,2.0,6.321329639889196,4.8,0.41000000000000003,0.41,0.0,0.0,3.0,116.0,5.24,1.0,3.0,1.0,75.1756442573168,1.5,1.35,1.35,0.5,7.0,5.4,2,37,2025-05-20T19:00:00Z
Mateus Gonçalo Espanha Fernandes,MID,Southampton,409.0,5.0,5.0,0.0,0.0,1.0,6.146699266503667,1.8,0.15000000000000002,0.33999999999999997,1.0,0.0,0.0,60.0,3.2399999999999998,1.0,3.0,0.0,57.12975540002938,1.5,1.35,1.35,0.5,7.0,5.0,2,37,2025-05-18T11:00:00Z
